EventID,HitID,ClusterID,DeltaZ,DeltaPhi,DeltaTime,ADC,ZPosition,Phi,Time
920,49,1,0.0,0.0,0.0,11700,65.06,5.13,1.55
921,2,1,36.87,0.00,0.19,3100,-75.00,0.21,1.46
921,2,1,0.0,0.0,0.0,15200,-38.13,0.21,1.78
921,2,1,0.0,0.0,0.0,14500,-38.13,0.21,2.16
922,12,1,154.31,0.00,0.97,3300,-75.00,1.26,1.62
922,12,1,0.0,0.0,0.0,14500,79.31,1.26,2.54
922,12,1,0.0,0.0,0.0,16300,79.31,1.26,1.75
923,37,1,0.0,0.0,0.0,11700,-72.37,3.87,2.64
923,37,1,0.0,0.0,0.0,10800,-72.37,3.87,3.37
924,34,1,87.97,0.00,0.89,5900,-15.00,3.56,1.35
924,34,1,0.0,0.0,0.0,11500,-102.97,3.56,1.40
924,34,1,0.0,0.0,0.0,10100,-102.97,3.56,2.43
925,28,1,0.0,0.0,0.0,11200,53.49,2.93,3.38
925,28,1,0.0,0.0,0.0,12100,53.49,2.93,2.85
926,50,1,146.40,0.00,0.28,4300,-135.00,5.24,1.36
926,50,1,0.0,0.0,0.0,12700,11.40,5.24,1.95
926,50,1,0.0,0.0,0.0,13000,11.40,5.24,1.84
928,21,1,84.36,0.00,0.05,6200,-105.00,2.20,1.36
928,21,1,0.0,0.0,0.0,10000,-20.64,2.20,1.70
928,21,1,0.0,0.0,0.0,9700,-20.64,2.20,1.91
929,40,1,0.0,0.0,0.0,21800,-57.27,4.19,2.08
929,40,1,0.0,0.0,0.0,20800,-57.27,4.19,2.66
930,42,1,17.65,0.00,0.93,1900,-75.00,4.40,1.30
930,42,1,0.0,0.0,0.0,17100,-92.65,4.40,1.53
930,42,1,0.0,0.0,0.0,15700,-92.65,4.40,2.46
931,28,1,0.0,0.0,0.0,10100,107.94,2.93,3.74
931,28,1,0.0,0.0,0.0,12100,107.94,2.93,2.66
932,35,1,15.64,0.00,0.20,3900,15.00,3.67,1.48
932,35,1,0.0,0.0,0.0,12900,-0.64,3.67,1.97
932,35,1,0.0,0.0,0.0,12500,-0.64,3.67,1.97
933,23,1,0.0,0.0,0.0,3500,-108.12,2.41,4.37
933,23,1,0.0,0.0,0.0,3200,-108.12,2.41,5.45
934,30,1,24.11,0.00,1.18,4400,-135.00,3.14,1.18
934,30,1,0.0,0.0,0.0,13400,-110.89,3.14,1.39
934,30,1,0.0,0.0,0.0,11800,-110.89,3.14,2.50
935,36,1,0.0,0.0,0.0,11100,-69.95,3.77,2.50
935,36,1,0.0,0.0,0.0,10300,-69.95,3.77,3.20
937,54,1,0.0,0.0,0.0,14800,-97.78,5.65,2.04
937,54,1,0.0,0.0,0.0,13500,-97.78,5.65,3.02
938,28,1,189.83,0.00,0.65,1600,105.00,2.93,1.70
938,28,1,0.0,0.0,0.0,22400,-84.83,2.93,1.78
938,28,1,0.0,0.0,0.0,20000,-84.83,2.93,2.63
939,32,1,113.10,0.00,0.49,300,-75.00,3.35,1.22
939,32,1,0.0,0.0,0.0,9100,38.10,3.35,2.00
939,32,1,0.0,0.0,0.0,9800,38.10,3.35,1.62
942,29,1,0.0,0.0,0.0,26600,18.97,3.04,2.29
942,29,1,0.0,0.0,0.0,26200,18.97,3.04,2.11
943,41,1,155.35,0.00,0.54,3300,-105.00,4.29,1.26
943,41,1,0.0,0.0,0.0,14900,50.35,4.29,2.18
943,41,1,0.0,0.0,0.0,15200,50.35,4.29,1.68
945,17,1,119.46,0.00,0.48,2000,75.00,1.78,1.51
945,17,1,0.0,0.0,0.0,16000,-44.46,1.78,2.02
945,17,1,0.0,0.0,0.0,14900,-44.46,1.78,2.46
946,27,1,0.0,0.0,0.0,16500,-55.81,2.83,2.29
946,27,1,0.0,0.0,0.0,15100,-55.81,2.83,2.84
947,26,1,0.0,0.0,0.0,17100,-97.46,2.72,2.30
947,26,1,0.0,0.0,0.0,15200,-97.46,2.72,3.28
948,22,1,0.0,0.0,0.0,11000,58.44,2.30,3.13
948,22,1,0.0,0.0,0.0,11700,58.44,2.30,2.54
949,21,1,132.33,0.00,0.38,3700,-105.00,2.20,1.48
949,21,1,0.0,0.0,0.0,14600,27.33,2.20,2.21
949,21,1,0.0,0.0,0.0,14400,27.33,2.20,1.93
950,43,1,101.67,0.00,0.70,2300,-45.00,4.50,1.26
950,43,1,0.0,0.0,0.0,11300,56.67,4.50,2.11
950,43,1,0.0,0.0,0.0,12100,56.67,4.50,1.54
951,55,1,0.0,0.0,0.0,6300,103.83,5.76,4.17
951,55,1,0.0,0.0,0.0,7100,103.83,5.76,3.13
952,11,1,0.0,0.0,0.0,17000,-148.30,1.15,1.23
952,11,1,0.0,0.0,0.0,14100,-148.30,1.15,2.71
953,57,1,0.0,0.0,0.0,14300,-62.27,5.97,2.64
953,57,1,0.0,0.0,0.0,13800,-62.27,5.97,3.26
954,3,1,145.15,0.00,1.17,2800,-45.00,0.31,1.36
954,3,1,0.0,0.0,0.0,14800,100.15,0.31,2.40
954,3,1,0.0,0.0,0.0,16400,100.15,0.31,1.39
956,33,1,0.0,0.0,0.0,4400,30.86,3.46,4.34
956,33,1,0.0,0.0,0.0,4500,30.86,3.46,4.04
959,31,1,0.0,0.0,0.0,26200,-78.88,3.25,1.87
959,31,1,0.0,0.0,0.0,23700,-78.88,3.25,2.66
960,34,1,156.91,0.00,1.59,1200,-15.00,3.56,1.62
960,34,1,0.0,0.0,0.0,21600,141.91,3.56,2.86
960,34,1,0.0,0.0,0.0,24800,141.91,3.56,1.44
961,17,1,48.34,0.00,0.50,5300,75.00,1.78,1.45
961,17,1,0.0,0.0,0.0,11300,26.66,1.78,2.06
961,17,1,0.0,0.0,0.0,12000,26.66,1.78,1.79
962,56,1,77.95,0.00,0.18,300,45.00,5.86,1.37
962,56,1,0.0,0.0,0.0,11700,-32.95,5.86,1.75
962,56,1,0.0,0.0,0.0,11400,-32.95,5.86,2.08
963,33,1,50.19,0.00,0.70,4400,-45.00,3.46,1.49
963,33,1,0.0,0.0,0.0,13200,-95.19,3.46,1.47
963,33,1,0.0,0.0,0.0,12100,-95.19,3.46,2.42
964,24,1,0.0,0.0,0.0,24300,-38.21,2.51,2.12
964,24,1,0.0,0.0,0.0,22600,-38.21,2.51,2.50
965,12,1,0.0,0.0,0.0,16000,-18.81,1.26,2.50
965,12,1,0.0,0.0,0.0,16000,-18.81,1.26,2.69
967,11,1,0.0,0.0,0.0,18500,-65.20,1.15,2.20
967,11,1,0.0,0.0,0.0,17100,-65.20,1.15,2.86
968,7,1,0.0,0.0,0.0,10000,-140.91,0.73,2.61
968,7,1,0.0,0.0,0.0,8400,-140.91,0.73,4.02
969,60,1,131.66,0.00,0.20,6100,-135.00,6.28,1.28
969,60,1,0.0,0.0,0.0,10000,-3.34,6.28,1.73
969,60,1,0.0,0.0,0.0,10100,-3.34,6.28,1.77
970,32,1,0.0,0.0,0.0,18800,-115.61,3.35,2.03
970,32,1,0.0,0.0,0.0,16800,-115.61,3.35,3.19
971,35,1,0.0,0.0,0.0,6000,3.02,3.67,2.88
971,35,1,0.0,0.0,0.0,6000,3.02,3.67,2.85
972,48,1,0.0,0.0,0.0,6200,-2.41,5.03,3.72
972,48,1,0.0,0.0,0.0,6100,-2.41,5.03,3.74
973,28,1,0.0,0.0,0.0,26100,-2.74,2.93,2.15
973,28,1,0.0,0.0,0.0,25800,-2.74,2.93,2.17
974,46,1,0.0,0.0,0.0,12800,41.37,4.82,2.88
974,46,1,0.0,0.0,0.0,13600,41.37,4.82,2.47
975,53,1,0.0,0.0,0.0,11200,30.20,5.55,3.22
975,53,1,0.0,0.0,0.0,11700,30.20,5.55,2.92
976,27,1,0.0,0.0,0.0,5300,37.05,2.83,4.57
976,27,1,0.0,0.0,0.0,5600,37.05,2.83,4.20
977,55,1,0.0,0.0,0.0,17300,-26.17,5.76,2.47
977,55,1,0.0,0.0,0.0,16400,-26.17,5.76,2.73
978,7,1,0.0,0.0,0.0,15100,71.04,0.73,2.92
978,7,1,0.0,0.0,0.0,16300,71.04,0.73,2.21
979,50,1,0.0,0.0,0.0,15200,-69.19,5.24,2.33
979,50,1,0.0,0.0,0.0,14000,-69.19,5.24,3.02
980,26,1,0.0,0.0,0.0,23200,-52.58,2.72,2.08
980,26,1,0.0,0.0,0.0,22000,-52.58,2.72,2.61
981,18,1,14.38,0.00,1.05,1800,105.00,1.88,1.45
981,18,1,0.0,0.0,0.0,17600,90.62,1.88,2.45
981,18,1,0.0,0.0,0.0,19500,90.62,1.88,1.55
982,60,1,0.0,0.0,0.0,2600,-96.71,6.28,4.84
982,60,1,0.0,0.0,0.0,2400,-96.71,6.28,5.81
983,43,1,0.0,0.0,0.0,12200,85.96,4.50,3.27
983,43,1,0.0,0.0,0.0,13700,85.96,4.50,2.41
984,26,1,0.0,0.0,0.0,9200,42.11,2.72,3.31
984,26,1,0.0,0.0,0.0,9600,42.11,2.72,2.89
985,55,1,0.0,0.0,0.0,22800,-132.88,5.76,1.55
985,55,1,0.0,0.0,0.0,19100,-132.88,5.76,2.88
986,17,1,0.0,0.0,0.0,18600,1.51,1.78,2.50
986,17,1,0.0,0.0,0.0,18600,1.51,1.78,2.48
987,28,1,0.0,0.0,0.0,15000,-13.65,2.93,2.48
987,28,1,0.0,0.0,0.0,14800,-13.65,2.93,2.62
988,55,1,130.51,0.00,1.45,2000,15.00,5.76,1.46
988,55,1,0.0,0.0,0.0,18300,145.51,5.76,2.89
988,55,1,0.0,0.0,0.0,21100,145.51,5.76,1.44
990,27,1,0.0,0.0,0.0,7900,-65.91,2.83,3.18
990,27,1,0.0,0.0,0.0,7500,-65.91,2.83,3.84
991,11,1,5.11,0.00,0.95,1800,-105.00,1.15,1.54
991,11,1,0.0,0.0,0.0,21100,-99.89,1.15,1.68
991,11,1,0.0,0.0,0.0,18900,-99.89,1.15,2.68
993,24,1,0.0,0.0,0.0,6200,95.06,2.51,4.03
993,24,1,0.0,0.0,0.0,7100,95.06,2.51,3.07
994,31,1,0.0,0.0,0.0,13800,-41.90,3.25,1.84
994,31,1,0.0,0.0,0.0,12600,-41.90,3.25,2.26
996,37,1,0.0,0.0,0.0,10800,-129.68,3.87,1.03
996,37,1,0.0,0.0,0.0,9200,-129.68,3.87,2.33
997,57,1,0.0,0.0,0.0,8300,103.74,5.97,3.65
997,57,1,0.0,0.0,0.0,9200,103.74,5.97,2.61
998,23,1,0.0,0.0,0.0,20700,118.31,2.41,2.84
998,23,1,0.0,0.0,0.0,23500,118.31,2.41,1.66
999,5,1,96.75,0.00,0.68,2200,15.00,0.52,1.50
999,5,1,0.0,0.0,0.0,19700,-81.75,0.52,1.66
999,5,1,0.0,0.0,0.0,17600,-81.75,0.52,2.47
1000,36,1,0.0,0.0,0.0,12600,70.03,3.77,3.04
1000,36,1,0.0,0.0,0.0,13700,70.03,3.77,2.34
1001,14,1,0.0,0.0,0.0,19600,64.94,1.47,2.63
1001,14,1,0.0,0.0,0.0,21200,64.94,1.47,1.98
1002,55,1,108.52,0.00,0.67,2600,15.00,5.76,1.45
1002,55,1,0.0,0.0,0.0,16800,-93.52,5.76,1.42
1002,55,1,0.0,0.0,0.0,14600,-93.52,5.76,2.35
1003,36,1,178.63,0.00,0.86,5700,45.00,3.77,1.50
1003,36,1,0.0,0.0,0.0,11900,-133.63,3.77,1.05
1003,36,1,0.0,0.0,0.0,10200,-133.63,3.77,2.39
1004,53,1,34.55,0.00,0.05,4100,-45.00,5.55,1.43
1004,53,1,0.0,0.0,0.0,15200,-10.45,5.55,1.92
1004,53,1,0.0,0.0,0.0,14400,-10.45,5.55,2.02
1005,11,1,0.0,0.0,0.0,17400,-86.52,1.15,2.07
1005,11,1,0.0,0.0,0.0,15800,-86.52,1.15,2.94
1006,32,1,65.09,0.00,1.22,7000,-75.00,3.35,1.33
1006,32,1,0.0,0.0,0.0,7500,-140.09,3.35,1.14
1006,32,1,0.0,0.0,0.0,6400,-140.09,3.35,2.54
1007,26,1,0.0,0.0,0.0,13200,-85.88,2.72,2.53
1007,26,1,0.0,0.0,0.0,12000,-85.88,2.72,3.39
1008,5,1,0.0,0.0,0.0,11300,59.69,0.52,3.35
1008,5,1,0.0,0.0,0.0,12200,59.69,0.52,2.75
1009,27,1,0.0,0.0,0.0,20400,-134.48,2.83,1.77
1009,27,1,0.0,0.0,0.0,17300,-134.48,2.83,3.12
1010,44,1,0.0,0.0,0.0,18100,61.23,4.61,2.80
1010,44,1,0.0,0.0,0.0,19600,61.23,4.61,2.18
1011,29,1,0.0,0.0,0.0,12200,-14.45,3.04,2.86
1011,29,1,0.0,0.0,0.0,11700,-14.45,3.04,3.01
1012,44,1,0.0,0.0,0.0,5900,-106.43,4.61,3.60
1012,44,1,0.0,0.0,0.0,5100,-106.43,4.61,4.67
1013,13,1,0.0,0.0,0.0,6600,-122.81,1.36,3.15
1013,13,1,0.0,0.0,0.0,5500,-122.81,1.36,4.38
1014,49,1,0.0,0.0,0.0,16700,-140.73,5.13,1.85
1014,49,1,0.0,0.0,0.0,13900,-140.73,5.13,3.26
1015,37,1,0.0,0.0,0.0,14300,74.85,3.87,3.18
1015,37,1,0.0,0.0,0.0,15700,74.85,3.87,2.43
1016,22,1,96.29,0.00,0.25,6200,-75.00,2.30,1.21
1016,22,1,0.0,0.0,0.0,10400,21.29,2.30,1.98
1016,22,1,0.0,0.0,0.0,10600,21.29,2.30,1.77
1017,2,1,174.35,0.00,1.17,2100,-75.00,0.21,1.45
1017,2,1,0.0,0.0,0.0,16600,99.35,0.21,2.47
1017,2,1,0.0,0.0,0.0,18700,99.35,0.21,1.48
1018,7,1,0.0,0.0,0.0,19100,4.36,0.73,2.46
1018,7,1,0.0,0.0,0.0,19300,4.36,0.73,2.42
1019,38,1,0.0,0.0,0.0,25100,-136.80,3.98,1.55
1019,38,1,0.0,0.0,0.0,22000,-136.80,3.98,2.92
1020,23,1,0.0,0.0,0.0,14100,42.01,2.41,3.00
1020,23,1,0.0,0.0,0.0,15000,42.01,2.41,2.58
1021,40,1,224.58,0.00,1.21,4300,-135.00,4.19,1.54
1021,40,1,0.0,0.0,0.0,12900,89.58,4.19,2.37
1021,40,1,0.0,0.0,0.0,14700,89.58,4.19,1.48
1022,49,1,211.98,0.00,0.69,3600,135.00,5.13,1.32
1022,49,1,0.0,0.0,0.0,14500,-76.98,5.13,1.55
1022,49,1,0.0,0.0,0.0,13300,-76.98,5.13,2.32
1025,44,1,12.16,0.00,0.18,5800,-15.00,4.61,1.38
1025,44,1,0.0,0.0,0.0,10500,-27.16,4.61,1.85
1025,44,1,0.0,0.0,0.0,10500,-27.16,4.61,2.12
1026,2,1,29.32,0.00,0.30,5100,-75.00,0.21,1.41
1026,2,1,0.0,0.0,0.0,11900,-45.68,0.21,1.73
1026,2,1,0.0,0.0,0.0,11300,-45.68,0.21,2.18
1027,31,1,44.84,0.00,0.38,4300,-105.00,3.25,1.46
1027,31,1,0.0,0.0,0.0,12500,-60.16,3.25,1.64
1027,31,1,0.0,0.0,0.0,11600,-60.16,3.25,2.24
1029,16,1,34.74,0.00,1.04,2900,45.00,1.68,1.48
1029,16,1,0.0,0.0,0.0,15700,79.74,1.68,2.33
1029,16,1,0.0,0.0,0.0,16500,79.74,1.68,1.54
1030,42,1,0.0,0.0,0.0,11600,-85.75,4.40,2.53
1030,42,1,0.0,0.0,0.0,10600,-85.75,4.40,3.39
1031,53,1,6.40,0.00,0.02,4400,-45.00,5.55,1.46
1031,53,1,0.0,0.0,0.0,13300,-38.60,5.55,1.61
1031,53,1,0.0,0.0,0.0,12700,-38.60,5.55,1.99
1032,3,1,0.0,0.0,0.0,18100,114.82,0.31,2.91
1032,3,1,0.0,0.0,0.0,21000,114.82,0.31,1.76
1033,57,1,0.0,0.0,0.0,3900,-14.77,5.97,4.35
1033,57,1,0.0,0.0,0.0,3700,-14.77,5.97,4.50
1034,5,1,101.62,0.00,0.49,6100,15.00,0.52,1.36
1034,5,1,0.0,0.0,0.0,10500,-86.62,0.52,1.25
1034,5,1,0.0,0.0,0.0,9300,-86.62,0.52,2.12
1037,59,1,0.0,0.0,0.0,8700,-70.68,6.18,1.72
1037,59,1,0.0,0.0,0.0,8100,-70.68,6.18,2.42
1038,36,1,166.77,0.00,1.17,4900,45.00,3.77,1.26
1038,36,1,0.0,0.0,0.0,13000,-121.77,3.77,1.30
1038,36,1,0.0,0.0,0.0,10900,-121.77,3.77,2.52
1039,16,1,31.39,0.00,1.15,6500,45.00,1.68,1.42
1039,16,1,0.0,0.0,0.0,9200,76.39,1.68,2.11
1039,16,1,0.0,0.0,0.0,10600,76.39,1.68,1.35
1041,52,1,0.0,0.0,0.0,8500,96.47,5.45,3.75
1041,52,1,0.0,0.0,0.0,9800,96.47,5.45,2.78
1042,10,1,0.0,0.0,0.0,20300,121.54,1.05,3.06
1042,10,1,0.0,0.0,0.0,24100,121.54,1.05,1.84
1043,20,1,0.0,0.0,0.0,5700,130.24,2.09,2.90
1043,20,1,0.0,0.0,0.0,6700,130.24,2.09,1.60
1044,19,1,22.71,0.00,1.54,6600,135.00,1.99,1.37
1044,19,1,0.0,0.0,0.0,9000,112.29,1.99,2.22
1044,19,1,0.0,0.0,0.0,10200,112.29,1.99,1.09
1045,34,1,0.0,0.0,0.0,17600,-39.52,3.56,1.79
1045,34,1,0.0,0.0,0.0,16800,-39.52,3.56,2.19
1046,29,1,71.82,0.00,0.79,6500,135.00,3.04,1.18
1046,29,1,0.0,0.0,0.0,9200,63.18,3.04,2.05
1046,29,1,0.0,0.0,0.0,9900,63.18,3.04,1.41
1048,19,1,0.0,0.0,0.0,8500,-94.39,1.99,2.92
1048,19,1,0.0,0.0,0.0,7500,-94.39,1.99,3.86
1049,55,1,48.98,0.00,0.35,4400,15.00,5.76,1.20
1049,55,1,0.0,0.0,0.0,12900,-33.98,5.76,1.74
1049,55,1,0.0,0.0,0.0,12100,-33.98,5.76,2.08
1050,40,1,0.0,0.0,0.0,5400,-98.30,4.19,1.18
1050,40,1,0.0,0.0,0.0,4600,-98.30,4.19,2.17
1052,42,1,161.84,0.00,1.08,4600,-75.00,4.40,1.44
1052,42,1,0.0,0.0,0.0,12600,86.84,4.40,2.36
1052,42,1,0.0,0.0,0.0,14100,86.84,4.40,1.50
1053,21,1,0.0,0.0,0.0,20000,-88.43,2.20,2.01
1053,21,1,0.0,0.0,0.0,18200,-88.43,2.20,2.89
1055,40,1,0.0,0.0,0.0,10700,-25.00,4.19,2.90
1055,40,1,0.0,0.0,0.0,10100,-25.00,4.19,3.15
1056,47,1,191.81,0.00,1.21,2600,75.00,4.92,1.44
1056,47,1,0.0,0.0,0.0,17800,-116.81,4.92,1.59
1056,47,1,0.0,0.0,0.0,14800,-116.81,4.92,2.76
1057,56,1,0.0,0.0,0.0,6000,-129.65,5.86,1.20
1057,56,1,0.0,0.0,0.0,5200,-129.65,5.86,2.50
1058,12,1,0.0,0.0,0.0,12400,-39.60,1.26,2.67
1058,12,1,0.0,0.0,0.0,12000,-39.60,1.26,3.07
1060,46,1,68.39,0.00,0.36,2600,45.00,4.82,1.24
1060,46,1,0.0,0.0,0.0,16200,-23.39,4.82,1.95
1060,46,1,0.0,0.0,0.0,15900,-23.39,4.82,2.18
1061,50,1,230.44,0.00,1.09,1500,-135.00,5.24,1.36
1061,50,1,0.0,0.0,0.0,14000,95.44,5.24,2.41
1061,50,1,0.0,0.0,0.0,15600,95.44,5.24,1.45
1062,24,1,0.0,0.0,0.0,17100,74.77,2.51,2.99
1062,24,1,0.0,0.0,0.0,18800,74.77,2.51,2.24
1063,54,1,0.0,0.0,0.0,4100,90.98,5.65,5.27
1063,54,1,0.0,0.0,0.0,4600,90.98,5.65,4.36
1064,52,1,166.96,0.00,1.12,4900,-75.00,5.45,1.25
1064,52,1,0.0,0.0,0.0,11000,91.96,5.45,2.21
1064,52,1,0.0,0.0,0.0,12000,91.96,5.45,1.29
1068,46,1,0.0,0.0,0.0,14200,102.04,4.82,3.18
1068,46,1,0.0,0.0,0.0,16000,102.04,4.82,2.16
1069,1,1,0.0,0.0,0.0,12100,142.36,0.10,3.40
1069,1,1,0.0,0.0,0.0,14700,142.36,0.10,1.98
1070,58,1,207.71,0.00,0.72,5400,105.00,6.07,1.48
1070,58,1,0.0,0.0,0.0,12100,-102.71,6.07,1.35
1070,58,1,0.0,0.0,0.0,11000,-102.71,6.07,2.38
1072,43,1,0.0,0.0,0.0,18000,-19.26,4.50,2.36
1072,43,1,0.0,0.0,0.0,17500,-19.26,4.50,2.56
1074,15,1,0.0,0.0,0.0,1900,77.19,1.57,2.49
1074,15,1,0.0,0.0,0.0,2100,77.19,1.57,1.72
1075,49,1,130.98,0.00,0.04,0,135.00,5.13,1.21
1075,49,1,0.0,0.0,0.0,12000,4.02,5.13,1.93
1075,49,1,0.0,0.0,0.0,12300,4.02,5.13,1.89
1077,2,1,0.0,0.0,0.0,11900,-16.05,0.21,2.80
1077,2,1,0.0,0.0,0.0,11600,-16.05,0.21,2.96
1078,12,1,90.45,0.00,0.37,3400,-75.00,1.26,1.41
1078,12,1,0.0,0.0,0.0,14100,15.45,1.26,1.97
1078,12,1,0.0,0.0,0.0,14100,15.45,1.26,1.82
1079,50,1,0.0,0.0,0.0,3800,29.88,5.24,4.68
1079,50,1,0.0,0.0,0.0,4300,29.88,5.24,4.38
1081,9,1,0.0,0.0,0.0,12900,-127.63,0.94,2.15
1081,9,1,0.0,0.0,0.0,10900,-127.63,0.94,3.43
1082,12,1,0.0,0.0,0.0,3100,103.43,1.26,5.23
1082,12,1,0.0,0.0,0.0,3400,103.43,1.26,4.20
1083,11,1,205.12,0.00,1.08,200,-105.00,1.15,1.55
1083,11,1,0.0,0.0,0.0,24500,100.12,1.15,2.66
1083,11,1,0.0,0.0,0.0,27900,100.12,1.15,1.66
1088,48,1,0.0,0.0,0.0,14500,23.95,5.03,2.78
1088,48,1,0.0,0.0,0.0,14700,23.95,5.03,2.54
1089,24,1,0.0,0.0,0.0,7600,107.02,2.51,3.76
1089,24,1,0.0,0.0,0.0,8700,107.02,2.51,2.69
1091,32,1,0.0,0.0,0.0,4000,-31.31,3.35,4.88
1091,32,1,0.0,0.0,0.0,4100,-31.31,3.35,5.19
1092,57,1,0.0,0.0,0.0,21000,3.94,5.97,2.47
1092,57,1,0.0,0.0,0.0,20600,3.94,5.97,2.43
1093,8,1,9.60,0.00,1.38,6400,105.00,0.84,1.35
1093,8,1,0.0,0.0,0.0,9300,114.60,0.84,2.39
1093,8,1,0.0,0.0,0.0,10400,114.60,0.84,1.24
1095,52,1,0.0,0.0,0.0,18100,-75.35,5.45,2.09
1095,52,1,0.0,0.0,0.0,17200,-75.35,5.45,2.85
1096,56,1,0.0,0.0,0.0,15400,83.10,5.86,3.09
1096,56,1,0.0,0.0,0.0,17100,83.10,5.86,2.26
1097,60,1,0.0,0.0,0.0,19900,-93.62,6.28,2.03
1097,60,1,0.0,0.0,0.0,17100,-93.62,6.28,2.97
1099,31,1,89.78,0.00,0.12,1900,-105.00,3.25,1.40
1099,31,1,0.0,0.0,0.0,19500,-15.22,3.25,1.99
1099,31,1,0.0,0.0,0.0,19200,-15.22,3.25,2.15
1100,6,1,124.10,0.00,0.65,3900,45.00,0.63,1.42
1100,6,1,0.0,0.0,0.0,13700,-79.10,0.63,1.58
1100,6,1,0.0,0.0,0.0,12700,-79.10,0.63,2.37
1101,30,1,0.0,0.0,0.0,15400,-34.24,3.14,2.71
1101,30,1,0.0,0.0,0.0,14700,-34.24,3.14,3.06
1102,34,1,5.88,0.00,0.18,1200,-15.00,3.56,1.30
1102,34,1,0.0,0.0,0.0,10700,-9.12,3.56,1.69
1102,34,1,0.0,0.0,0.0,10400,-9.12,3.56,1.78
1103,31,1,109.82,0.00,0.30,5500,-105.00,3.25,1.37
1103,31,1,0.0,0.0,0.0,10900,4.82,3.25,1.84
1103,31,1,0.0,0.0,0.0,10800,4.82,3.25,1.79
1104,8,1,0.0,0.0,0.0,5000,-6.14,0.84,1.76
1104,8,1,0.0,0.0,0.0,4900,-6.14,0.84,1.83
1105,17,1,0.0,0.0,0.0,7900,132.69,1.78,4.00
1105,17,1,0.0,0.0,0.0,9300,132.69,1.78,2.67
1106,46,1,0.0,0.0,0.0,17300,-61.02,4.82,2.48
1106,46,1,0.0,0.0,0.0,16200,-61.02,4.82,3.09
1107,12,1,140.62,0.00,0.77,4700,-75.00,1.26,1.31
1107,12,1,0.0,0.0,0.0,11200,65.62,1.26,2.23
1107,12,1,0.0,0.0,0.0,12000,65.62,1.26,1.57
1109,34,1,0.0,0.0,0.0,5500,-113.97,3.56,3.36
1109,34,1,0.0,0.0,0.0,4700,-113.97,3.56,4.50
1110,42,1,0.0,0.0,0.0,20900,41.95,4.40,2.50
1110,42,1,0.0,0.0,0.0,22500,41.95,4.40,2.08
1111,18,1,0.0,0.0,0.0,5000,15.72,1.88,4.00
1111,18,1,0.0,0.0,0.0,5200,15.72,1.88,3.85
1112,19,1,240.01,0.00,0.98,500,135.00,1.99,1.47
1112,19,1,0.0,0.0,0.0,26100,-105.01,1.99,1.58
1112,19,1,0.0,0.0,0.0,23000,-105.01,1.99,2.63
1113,58,1,0.0,0.0,0.0,25300,-63.50,6.07,1.97
1113,58,1,0.0,0.0,0.0,23300,-63.50,6.07,2.60
1114,34,1,0.0,0.0,0.0,4900,111.40,3.56,4.56
1114,34,1,0.0,0.0,0.0,5200,111.40,3.56,3.45
1115,50,1,0.0,0.0,0.0,14200,-89.04,5.24,2.27
1115,50,1,0.0,0.0,0.0,12600,-89.04,5.24,3.16
1116,37,1,0.0,0.0,0.0,7800,78.32,3.87,3.76
1116,37,1,0.0,0.0,0.0,8700,78.32,3.87,2.98
1118,60,1,0.0,0.0,0.0,3700,47.61,6.28,5.48
1118,60,1,0.0,0.0,0.0,3800,47.61,6.28,5.00
1119,44,1,0.0,0.0,0.0,23200,-23.81,4.61,2.09
1119,44,1,0.0,0.0,0.0,22900,-23.81,4.61,2.32
1121,8,1,0.0,0.0,0.0,28500,-93.88,0.84,1.68
1121,8,1,0.0,0.0,0.0,25400,-93.88,0.84,2.62
1123,39,1,0.0,0.0,0.0,3600,-2.50,4.08,4.85
1123,39,1,0.0,0.0,0.0,3600,-2.50,4.08,4.88
1124,2,1,133.04,0.00,0.76,4700,-75.00,0.21,1.35
1124,2,1,0.0,0.0,0.0,11400,58.04,0.21,2.16
1124,2,1,0.0,0.0,0.0,12100,58.04,0.21,1.58
1125,28,1,0.0,0.0,0.0,14600,0.13,2.93,2.62
1125,28,1,0.0,0.0,0.0,15600,0.13,2.93,2.62
1126,29,1,0.0,0.0,0.0,2700,-130.15,3.04,4.64
1126,29,1,0.0,0.0,0.0,2300,-130.15,3.04,5.95
1127,47,1,0.0,0.0,0.0,5600,-9.25,4.92,3.72
1127,47,1,0.0,0.0,0.0,5400,-9.25,4.92,3.82
1128,43,1,89.06,0.00,0.56,300,-45.00,4.50,1.30
1128,43,1,0.0,0.0,0.0,10400,44.06,4.50,2.10
1128,43,1,0.0,0.0,0.0,11200,44.06,4.50,1.66
1129,14,1,0.0,0.0,0.0,13000,-31.04,1.47,2.76
1129,14,1,0.0,0.0,0.0,12400,-31.04,1.47,3.07
1130,53,1,69.51,0.00,0.28,1100,-45.00,5.55,1.58
1130,53,1,0.0,0.0,0.0,21800,24.51,5.55,2.36
1130,53,1,0.0,0.0,0.0,22200,24.51,5.55,2.12
1131,52,1,0.0,0.0,0.0,2600,-17.48,5.45,5.19
1131,52,1,0.0,0.0,0.0,2600,-17.48,5.45,5.36
1132,48,1,0.0,0.0,0.0,13600,92.58,5.03,3.34
1132,48,1,0.0,0.0,0.0,15300,92.58,5.03,2.41
1134,24,1,0.0,0.0,0.0,5000,-125.49,2.51,3.51
